layer,path,height,width,mean,std,min,max,zero_variance,readable
sup,J:\Rasta dataset\2_ORNET\2GELA65\sup OS.bmp,1024,1024,100.34717559814453,72.31243133544922,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2GUCA78\sup OD.bmp,1024,1024,105.94841003417969,68.71253204345703,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2GUCA78\sup OS.bmp,1024,1024,111.24396514892578,63.812591552734375,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2GUOL69\sup OD.bmp,1024,1024,105.98747253417969,75.34799194335938,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2GUOL69\sup OS.bmp,1024,1024,110.14810180664062,75.43720245361328,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2HOST77\sup OD.bmp,1024,1024,110.5942153930664,64.29863739013672,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2HOST77\sup OS.bmp,1024,1024,116.2436752319336,65.31828308105469,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JACE99\sup OD.bmp,1024,1024,99.10015106201172,65.81936645507812,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JACE99\sup OS.bmp,1024,1024,110.16914367675781,62.68051528930664,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JEMA41\sup OD.bmp,1024,1024,103.43313598632812,63.40594482421875,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JEMA41\sup OS.bmp,1024,1024,113.0022964477539,68.18463134765625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JGRV55\sup OD.bmp,1024,1024,107.14990997314453,72.26747131347656,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JGRV55\sup OS.bmp,1024,1024,111.2953872680664,70.97988891601562,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JOYV65\sup OD.bmp,1024,1024,111.54594421386719,64.8377914428711,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2JOYV65\sup OS.bmp,1024,1024,106.041015625,63.973480224609375,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAIS66\Sup_OD.bmp,1024,1024,114.42557525634766,67.50899505615234,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAIS66\sup OS.bmp,1024,1024,127.998779296875,60.86724853515625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAJE84\sup OD.bmp,1024,1024,106.59525299072266,72.91828155517578,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAJE84\sup OS.bmp,1024,1024,116.704833984375,70.93414306640625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAMA62\sup OD.bmp,1024,1024,108.88873291015625,65.58544921875,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LAMA62\sup OS.bmp,1024,1024,107.51136779785156,68.89053344726562,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LEMO52\sup OD.bmp,1024,1024,100.2662124633789,59.04834747314453,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LEMO52\sup OS.bmp,1024,1024,106.41729736328125,58.26264190673828,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LENA73\sup OD.bmp,1024,1024,113.42124938964844,67.76573181152344,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LENA73\sup OS.bmp,1024,1024,109.3421401977539,75.51848602294922,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LIGI60\sup OS.bmp,1024,1024,89.22025299072266,63.34027862548828,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LOAL78\sup OD.bmp,1024,1024,107.57003021240234,70.5882339477539,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LOAL78\sup OS.bmp,1024,1024,105.73954010009766,61.714149475097656,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LOER67\sup OS.bmp,1024,1024,101.77561950683594,65.3812484741211,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LOLA78\sup OD.bmp,1024,1024,118.39918518066406,68.41322326660156,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LOLA78\sup OS.bmp,1024,1024,113.14286804199219,66.3973617553711,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LULU67\sup OD.bmp,1024,1024,117.86812591552734,71.233154296875,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2LULU67\sup OS.bmp,1024,1024,115.3847885131836,67.86964416503906,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MACH75\sup OD.bmp,1024,1024,113.39584350585938,75.43156433105469,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MACH75\sup OS.bmp,1024,1024,113.29239654541016,73.54985046386719,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MAGA81\sup OD.bmp,1024,1024,114.667236328125,74.68270111083984,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MAGA81\sup OS.bmp,1024,1024,118.01377868652344,71.9072265625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MAOD61\sup OD.bmp,1024,1024,120.60079956054688,66.31029510498047,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MAOD61\sup OS.bmp,1024,1024,129.8996124267578,66.49970245361328,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MEAN38\sup OD.bmp,1024,1024,98.93209075927734,60.18951416015625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MEAN38\sup OS.bmp,500,500,149.66856384277344,33.65870666503906,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MOAL62\sup OD.bmp,1024,1024,94.95957946777344,60.42632293701172,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MOAL62\sup OS.bmp,1024,1024,102.31996154785156,64.1591567993164,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MUMJ56\sup OD.bmp,1024,1024,117.02804565429688,73.00208282470703,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2MUMJ56\sup OS.bmp,1024,1024,122.56856536865234,72.56664276123047,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2NIQU03\sup OD.bmp,1024,1024,98.54243469238281,65.75788116455078,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2NIQU03\sup OS.bmp,1024,1024,110.85226440429688,70.31288146972656,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PAMI52\sup OD.bmp,1024,1024,106.93023681640625,64.48585510253906,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PAMI52\sup OS.bmp,1024,1024,104.80216979980469,63.78369903564453,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PANI58\sup OS.bmp,1024,1024,105.33087921142578,64.2647476196289,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PINA66\sup OD.bmp,1024,1024,115.86914825439453,63.81077575683594,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PINA66\sup OS.bmp,1024,1024,109.8968734741211,61.476829528808594,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2POMO60\sup OD.bmp,1024,1024,107.19989776611328,70.51887512207031,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2POMO60\sup OS.bmp,1024,1024,99.78619384765625,69.2148208618164,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PRAL45\sup OD.bmp,1024,1024,101.50945281982422,66.4361801147461,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PRAL45\sup OS.bmp,1024,1024,107.26695251464844,62.59995651245117,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PRJM52\sup OD.bmp,1024,1024,92.7278823852539,66.84407043457031,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2PRJM52\sup OS.bmp,1024,1024,108.7525863647461,61.13866424560547,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RAAL88\sup OD.bmp,1024,1024,117.15544891357422,68.71046447753906,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RAAL88\sup OS.bmp,1024,1024,118.43528747558594,69.49421691894531,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RABR57\sup OD.bmp,1024,1024,102.64593505859375,65.99341583251953,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RABR57\sup OS.bmp,1024,1024,102.55738067626953,70.15961456298828,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2ROIS59\sup OD.bmp,1024,1024,95.38568115234375,68.8495864868164,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2ROIS59\sup OS.bmp,1024,1024,102.8050308227539,71.17396545410156,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RONA79\sup OD.bmp,1024,1024,124.09164428710938,70.04511260986328,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2RONA79\sup OS.bmp,1024,1024,124.72772979736328,71.542236328125,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SAAU83\sup OD.bmp,1024,1024,116.11300659179688,71.68981170654297,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SAAU83\sup OS.bmp,1024,1024,114.55708312988281,75.65925598144531,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SABR60\sup OD.bmp,1024,1024,85.99053955078125,59.18136978149414,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SABR60\sup OS.bmp,1024,1024,92.39319610595703,61.03165817260742,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SAFR56\sup OD.bmp,1024,1024,112.206787109375,71.01673126220703,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SAFR56\sup OS.bmp,1024,1024,119.66374206542969,73.98776245117188,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SATH00\sup OD.bmp,1024,1024,110.01759338378906,73.68269348144531,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2SATH00\sup OS.bmp,1024,1024,119.07604217529297,72.21031188964844,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TEAU77\sup OD.bmp,1024,1024,121.42382049560547,70.66093444824219,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TEAU77\sup OS.bmp,1024,1024,117.59024047851562,73.17829132080078,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2THPI64\sup OD.bmp,1024,1024,93.02436065673828,68.5337905883789,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2THPI64\sup OS.bmp,1024,1024,107.19226837158203,68.12876892089844,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TIGI56\sup OD.bmp,1024,1024,110.53054809570312,65.9608383178711,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TIGI56\sup OS.bmp,1024,1024,117.28559112548828,66.02123260498047,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TOJL67\sup OD.bmp,1024,1024,122.90501403808594,70.69363403320312,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TOJL67\sup OS.bmp,1024,1024,126.37482452392578,71.50896453857422,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TRJO54\sup OD.bmp,1024,1024,100.91424560546875,69.9381103515625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2TRJO54\sup OS.bmp,1024,1024,108.19621276855469,68.94420623779297,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2URLA61\sup OD.bmp,1024,1024,107.1259994506836,65.64619445800781,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2URLA61\sup OS.bmp,1024,1024,105.35674285888672,70.89361572265625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2VAAL65\sup OD.bmp,1024,1024,105.74077606201172,66.60154724121094,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2VAAL65\sup OS.bmp,1024,1024,106.23739624023438,69.67852020263672,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2VOFR47\sup OD.bmp,1024,1024,94.83228302001953,55.086910247802734,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2VOFR47\sup OS.bmp,1024,1024,114.26786804199219,55.637420654296875,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2ZUCL54\sup OD.bmp,1024,1024,125.83026123046875,62.697662353515625,0.0,255.0,False,True
sup,J:\Rasta dataset\2_ORNET\2ZUCL54\sup OS.bmp,1024,1024,132.7098846435547,68.4132308959961,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3BAMA76\sup OS.bmp,1024,1024,107.17245483398438,69.06755828857422,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3BAPA58\sup OD.bmp,1024,1024,109.33190155029297,58.639869689941406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3BAPA58\sup OS.bmp,1024,1024,111.66777801513672,58.28733444213867,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3BELA62\sup OD.bmp,1024,1024,93.73806762695312,58.79026794433594,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3BELA62\sup OS.bmp,1024,1024,107.16217041015625,68.69276428222656,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CADA48\sup OD.bmp,1024,1024,114.25048065185547,60.337623596191406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CADA48\sup OS.bmp,1024,1024,109.68196105957031,55.89051818847656,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CAER70\sup OD.bmp,1024,1024,113.12157440185547,71.70770263671875,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CAER70\sup OS.bmp,1024,1024,112.80703735351562,69.54933166503906,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCA66\sup OD.bmp,1024,1024,99.46671295166016,75.82508850097656,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCA66\sup OS.bmp,1024,1024,109.90296173095703,71.01827239990234,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCE76\sup OD.bmp,1024,1024,124.18102264404297,68.08067321777344,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCE76\sup OS.bmp,1024,1024,130.61622619628906,67.787841796875,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCH48\sup OD.bmp,1024,1024,113.01679229736328,74.9060287475586,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHCH48\sup OS.bmp,1024,1024,110.12725830078125,74.33136749267578,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHLI55\sup OD.bmp,1024,1024,113.10250854492188,56.25742721557617,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CHLI55\sup OS.bmp,1024,1024,125.00077056884766,59.46465301513672,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COMA57\sup OD.bmp,1024,1024,106.00897216796875,60.27962875366211,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COMA57\sup OS.bmp,1024,1024,105.59883117675781,57.85808563232422,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COOL80\sup OD.bmp,1024,1024,105.56971740722656,69.51637268066406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COOL80\sup OS.bmp,1024,1024,112.45752716064453,68.96646881103516,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COSE70\sup OD.bmp,1024,1024,95.69171905517578,72.56495666503906,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3COSE70\sup OS.bmp,1024,1024,88.73948669433594,70.96128845214844,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CRIS61\sup OD.bmp,1024,1024,118.89806365966797,65.10771179199219,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3CRIS61\sup OS.bmp,1024,1024,111.32740020751953,62.94327163696289,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DEBR55\sup OD.bmp,1024,1024,124.30624389648438,65.55353546142578,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DEBR55\sup OS.bmp,1024,1024,128.05886840820312,62.11594772338867,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DELU57\sup OD.bmp,1024,1024,100.15058135986328,67.47260284423828,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DELU57\sup OS.bmp,1024,1024,107.37174224853516,65.24388885498047,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DEMA54\sup OD.bmp,1024,1024,107.29574584960938,59.640621185302734,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DEMA54\sup OS.bmp,1024,1024,112.23445129394531,57.72813415527344,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DENA68\sup OD.bmp,1024,1024,100.09335327148438,66.97525024414062,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DENA68\sup OS.bmp,1024,1024,102.87499237060547,61.44327163696289,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUFR48\sup OD.bmp,1024,1024,116.13517761230469,57.62017822265625,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUFR48\sup OS.bmp,1024,1024,115.9824447631836,54.87789535522461,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUGU81\sup OD.bmp,1024,1024,99.47528839111328,74.76493835449219,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUGU81\sup OS.bmp,1024,1024,101.72374725341797,72.25630187988281,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DULU10\sup OD.bmp,1024,1024,119.56828308105469,70.85051727294922,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DULU10\sup OS.bmp,1024,1024,134.43031311035156,71.01758575439453,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUMF69\sup OD.bmp,1024,1024,116.4884262084961,63.16884994506836,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3DUMF69\sup OS.bmp,1024,1024,126.0121841430664,66.63379669189453,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3FLML62\sup OS.bmp,1024,1024,125.52310180664062,57.09991455078125,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3FRFR48\sup OD.bmp,1024,1024,113.24559020996094,62.10295486450195,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3FRFR48\sup OS.bmp,1024,1024,106.06163787841797,65.59523010253906,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GAEV49\sup OD.bmp,1024,1024,99.0267562866211,66.10057067871094,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GAEV49\sup OS.bmp,1024,1024,107.76211547851562,65.53620147705078,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GAFR57\sup OD.bmp,1024,1024,86.41397094726562,60.28684997558594,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GAFR57\sup OS.bmp,1024,1024,78.65890502929688,63.36644744873047,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GINI67\sup OD.bmp,1024,1024,106.76216125488281,74.62721252441406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GINI67\sup OS.bmp,1024,1024,105.17547607421875,65.73782348632812,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GOJF51\sup OD.bmp,1024,1024,119.6511001586914,68.52983856201172,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GOJF51\sup OS.bmp,1024,1024,124.97006225585938,71.1389389038086,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRJE73\sup OD.bmp,1024,1024,115.15730285644531,71.03936767578125,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRJE73\sup OS.bmp,1024,1024,122.40261840820312,72.34515380859375,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRPI48\sup OD.bmp,1024,1024,120.86312103271484,57.990440368652344,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRPI48\sup OS.bmp,1024,1024,120.45347595214844,57.657440185546875,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRXA71\sup OD.bmp,1024,1024,107.85199737548828,63.3840217590332,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3GRXA71\sup OS.bmp,1024,1024,116.28101348876953,61.320335388183594,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3JOFR42\sup OD.bmp,1024,1024,121.6430435180664,64.99781799316406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3JOFR42\sup OS.bmp,1024,1024,110.90455627441406,63.239234924316406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3JOJO50\sup OD.bmp,1024,1024,93.47176361083984,58.096805572509766,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3JOJO50\sup OS.bmp,1024,1024,100.65066528320312,60.84046936035156,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAEM03\sup OD.bmp,1024,1024,124.80787658691406,70.8799819946289,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAEM03\sup OS.bmp,1024,1024,123.50238800048828,71.90190887451172,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAFR49\sup OD.bmp,1024,1024,112.13917541503906,73.39389038085938,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAFR49\sup OS.bmp,1024,1024,115.63887023925781,68.8415756225586,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAFR75\sup OD.bmp,1024,1024,106.69593048095703,73.02222442626953,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAFR75\sup OS.bmp,1024,1024,107.66443634033203,73.24354553222656,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAYO52\sup OD.bmp,1024,1024,112.50660705566406,65.32840728759766,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LAYO52\sup OS.bmp,1024,1024,119.86282348632812,64.42129516601562,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LECH49\sup OD.bmp,1024,1024,107.49527740478516,63.28609848022461,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LECH49\sup OS.bmp,1024,1024,114.8309555053711,63.14022445678711,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LECL47\sup OD.bmp,1024,1024,119.59923553466797,58.56866455078125,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LECL47\sup OS.bmp,1024,1024,124.452880859375,63.624088287353516,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LEJC41\sup OD.bmp,1024,1024,94.70994567871094,57.781063079833984,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LESO86\sup OD.bmp,1024,1024,101.33244323730469,75.04743957519531,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LESO86\sup OS.bmp,1024,1024,108.6092758178711,75.03165435791016,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LEVI73\sup OD.bmp,1024,1024,116.18766784667969,70.09829711914062,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LEVI73\sup OS.bmp,1024,1024,120.61799621582031,63.8295783996582,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LIFL99\sup OD.bmp,1024,1024,108.96176147460938,68.1419448852539,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LIFL99\sup OS.bmp,1024,1024,114.41265106201172,68.84841918945312,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LIJP58\sup OS.bmp,1024,1024,112.84793090820312,71.85575866699219,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LISA71\sup OD.bmp,1024,1024,112.21458435058594,65.5530776977539,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3LISA71\sup OS.bmp,1024,1024,117.08760833740234,68.68449401855469,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MACL85\sup OD.bmp,1024,1024,116.19308471679688,62.338008880615234,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MACL85\sup OS.bmp,1024,1024,120.77735137939453,60.12629699707031,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MADE61\sup OD.bmp,1024,1024,103.03199005126953,53.463401794433594,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MADE61\sup OS.bmp,1024,1024,104.74830627441406,58.99150848388672,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MALE06\sup OD.bmp,1024,1024,115.47257995605469,68.79779052734375,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MALE06\sup OS.bmp,1024,1024,120.73930358886719,72.44245147705078,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MAST75\sup OD.bmp,1024,1024,104.04499816894531,76.18092346191406,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MAST75\sup OS.bmp,1024,1024,107.22551727294922,76.30941009521484,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MATO06\sup OD.bmp,1024,1024,104.3335189819336,72.67652130126953,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MATO06\sup OS.bmp,1024,1024,107.53502655029297,74.73731994628906,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MEGE53\sup OD.bmp,1024,1024,100.94779205322266,66.43614959716797,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MEGE53\sup OS.bmp,1024,1024,93.44084167480469,69.13679504394531,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MEJE42\sup OD.bmp,1024,1024,98.88549041748047,64.05606079101562,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MEJE42\sup OS.bmp,1024,1024,105.8082275390625,62.826324462890625,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MIKP84\sup OD.bmp,1024,1024,111.10614013671875,58.211692810058594,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MIKP84\sup OS.bmp,1024,1024,120.44473266601562,61.389732360839844,0.0,255.0,False,True
sup,J:\Rasta dataset\3_FAMILIPO\3MIPA64\sup OD.bmp,1024,1024,105.36463165283203,70.73696899414062,0.0,255.0,False,True
